Index,Value
120,0.5932278837103411
121,7.985797892531389
122,1.0020012294882652
123,4.475585795991296
124,5.247665282250406
125,7.827351606799521
126,1.2140212152890406
127,6.840180105989118
128,5.821888030009864
129,6.830912162833299
130,1.7708430526332908
131,7.753180611086082
132,8.476093108141056
133,8.024446023033875
134,8.340402590546585
135,2.7267370200665653
136,5.845632611366788
137,5.000718427518743
138,3.306601715517299
139,4.926932355605701
140,4.668009719913734
141,4.795675577448218
142,3.419154099082511
143,6.319161572505889
144,0.39202391260111047
145,6.075762686998568
146,9.274993843717414
147,0.567674658267342
148,7.418994156583743
149,8.671697586689067
150,7.861102230250893
151,9.293945413062266
152,2.3749951181864395
153,3.695333576949187
154,2.5139475051280433
155,7.315104109921396
156,0.21406836749640723
157,7.119383222145127
158,3.1977915358943165
159,0.97451742300664
160,4.4337656495576026
161,4.992551618438485
162,8.41623678560599
163,3.757225101437547
164,7.8757290435812735
165,7.709225365296763
166,7.3444129158398095
167,0.2742633897638702
168,7.603020666262028
169,2.57724724765879
170,8.753108722371968
171,0.453849169431495
172,2.8637399455048804
173,4.43021822734487
174,5.94259612258446
175,6.770483116839427
176,6.699206629759763
177,7.078202929543432
178,1.4151242613259252
179,7.115318953088812
180,4.553478628598827
181,7.875797823132759
182,0.25735126968921107
183,0.2296840992726068
184,8.740152084471195
185,2.8686235802582063
186,6.426058278031509
187,4.325150893439302
188,8.26185601245755
189,5.914276887012195
190,7.664220857609746
191,4.121799778998424
192,0.03917059170302828
193,2.007146621107503
194,7.877854980987799
195,1.3346991880737469
196,9.823219384958607
197,3.2022285676157045
198,8.812704016480632
199,8.954734828873828
200,9.851519149702154
201,0.4282021895519461
202,9.552637327472764
203,9.688861014137267
204,9.476226685063898
205,0.5043659339852846
206,7.290005120808189
207,0.013081291035810239
208,4.392961789516
209,2.5020108610845346
210,9.993298563053012
211,4.658040146065686
212,6.872234891582043
213,7.3510559253609395
214,3.9647743620364384
215,7.646288022489164
216,6.327675003844662
217,3.2615330475321214
218,2.620841824836211
219,0.7559807752156433
220,6.396914841127188
221,6.987713233964686
222,6.94776997224948
223,6.288776620183196
224,8.652521846429554
225,2.7303994422835753
226,5.356193812956043
227,2.4235258679414793
228,1.853296833728385
229,6.270814608004038
230,3.2641639902687247
231,8.320841848542473
232,5.749956345952823
233,5.789419083343843
234,8.251526674261244
235,5.041907015435112
236,7.867308539094178
237,2.1150009500369293
238,4.261410149958021
239,9.095139751932201
240,2.346065639598777
241,6.678092013836393
242,9.094822375256902
243,7.556600067663832
244,4.777922341309825
245,5.648481257206517
246,0.22471445811102275
247,2.1102454519505565
248,1.2159782367291616
249,1.3079759144377023
250,7.443220073089549
251,6.385458921828171
252,1.9138926517210697
253,6.458491569787572
254,6.463599866727918
255,7.30403099778366
256,6.55708632435608
257,0.32260017720584844
258,0.5074422867081385
259,0.418295918610766
260,0.06844996926980262
261,3.3220975768970473
262,2.0838448200143347
263,4.010904590754275
264,0.8394681812454152
265,2.69175018066359
266,6.592659485016251
267,5.416967086355527
268,9.62297091402784
269,0.3092075575633513
270,1.0861645294835232
271,2.4345114034545667
272,3.3900312592363058
273,1.8464210042638574
274,2.1063628340754246
275,7.0207667352164735
276,6.187710719314817
277,4.168727200532707
278,0.41845841086661895
279,7.457001771840822
280,0.5053983868458889
281,8.819488531038884
282,7.217178362438862
283,3.3463778702881397
284,5.166255269141321
285,0.7469480567970965
286,6.051886257095087
287,6.67574619513757
288,9.682472440860169
289,8.306398382100845
290,0.8564307233172241
291,8.78208470696803
292,5.117704018032564
293,8.172121981434397
294,0.16841372526509635
295,7.066102179335035
296,3.2845438567489484
297,9.276146084931817
298,6.3199417813449585
299,9.076053289364497
300,5.7852518541926665
301,2.5339810368259377
302,2.5395219611829525
303,6.381029866318419
304,5.969726048789379
305,7.9888251039183995
306,1.3248135606861955
307,5.5374174684918565
308,5.164310071642264
309,4.441625004061947
310,2.4149786571335516
311,3.458179887149239
312,3.39612921127622
313,8.46035083733055
314,1.2196586413720412
315,9.606174694142624
316,6.014172913364815
317,6.148982167899044
318,2.4260956628669375
319,0.7504596534257835
320,0.7935944807268014
321,3.919066855914579
322,0.26696957623662754
323,1.8954029065918887
324,5.995985329475182
325,3.4115467382918174
326,3.9518601142708585
327,8.538303179375754
328,1.8765201499992934
329,8.908122064077174
330,0.8803300860344643
331,7.925186409771906
332,0.5569809110204837
333,3.9535379303206417
334,0.31629661285457855
335,1.4795916737416248
336,1.2398061534360005
337,8.052486591730446
338,4.9629566639633325
339,5.600062230663853
340,6.986826346459677
341,8.492130441558288
342,8.695177987601937
343,8.348208400965444
344,3.4317668455475925
345,9.549263614990394
346,8.775036708224679
347,3.284730817061422
348,9.546964526919616
349,0.37929897318421557
350,4.853701059577968
351,1.3154451904758035
352,6.076544431166785
353,8.384501402851019
354,0.2564455232341134
355,4.067126390450645
356,5.806768151669791
357,0.7214281391097099
358,0.21979200631465856
359,8.27894650740625
360,1.2864930875620761
361,1.736490331981646
362,5.490482903402424
363,1.6640516565253238
364,7.756494415510953
365,2.37200824337393
366,0.4918732861120023
367,8.954050335430402
368,8.214850211709534
369,1.1125482190308233
370,3.843437536825615
371,7.628155713394218
372,2.4083523715895847
373,7.994663266184055
374,0.5358998434610218
375,0.4267940806016124
376,3.4109521779118546
377,3.835740587392743
378,1.2811391996335597
379,1.2961184291350891
380,8.1827569215519
381,7.35787503015851
382,6.031979838004089
383,5.452245620063047
384,7.720467209611067
385,3.9508725984960122
386,0.9029690597569706
387,3.5212960813506866
388,5.244127811300068
389,4.564327486216434
390,2.1384762784490716
391,7.59128910522132
392,6.440057661700184
393,9.508577969097631
394,9.325767200501126
395,9.529084502066905
396,3.570606794584701
397,8.674367802131647
398,6.51194140999634
399,8.939667347148168
400,5.777109784039105
401,9.894118285386647
402,0.5871263544419414
403,0.8424599068484007
404,2.3639304985104115
405,8.408267547597418
406,4.919433878984321
407,1.1557454610519635
408,0.9363609228595493
409,8.528891831040415
410,1.4401001909838351
411,8.130851534290928
412,1.9299572234050044
413,9.793417888705694
414,8.564592167882468
415,9.991292952232296
416,3.1877834640186697
417,3.835001711406009
418,2.6066076598362886
419,9.02143167757427
420,2.8652012209099063
421,1.1700346609728918
422,2.9667994108358986
423,2.9439320122867327
424,8.276473004635333
425,3.700989792210345
426,2.614377469757194
427,2.8317380871533104
428,9.954645665661978
429,7.504599314344666
430,6.922542819625241
431,7.3041657014602555
432,2.2376983843515577
433,0.5361067309920597
434,5.575079909475054
435,8.11979494998479
436,0.12871609973759024
437,6.611512390513335
438,6.751489109563858
439,4.624358158021203
440,4.154800361848718
441,0.8026596311723877
442,4.702132570511461
443,6.891277988262581
444,5.388527666301868
445,9.867299032519034
446,5.4085409696144735
447,3.5256406302420453
448,7.743469640337574
449,8.200873120186872
450,6.580492307514052
451,3.140838501642226
452,5.132295862862542
453,7.709494800485121
454,8.31272103131736
455,2.0883279402287593
456,6.7937656132721225
457,7.66127972834267
458,3.1894517922890717
459,9.094089090980201
460,2.999624858281119
461,6.328122563025063
462,6.898143718941602
463,0.5538227537090268
464,5.365321183592685
465,2.5275291092756715
466,7.444088319823886
467,0.07353149159944228
468,9.702159947843862
469,0.7500923904081624
470,8.101919877382892
471,3.7544234616359438
472,9.326662475581678
473,1.3102998308855107
474,5.218203383218074
475,7.320152546885276
476,3.8144379698851703
477,6.337862842774783
478,4.163322826991943
479,2.288538084978496
480,9.80595899666926
481,6.27441652503261
482,5.373146927220425
483,2.0507639845774572
484,4.227404212847513
485,0.7579077313261606
486,5.840703833365972
487,2.144400716037472
488,7.9102621611432316
489,8.067673929073845
490,8.742442900221443
491,9.53964862030347
492,5.547842004123822
493,8.42313266259887
494,1.953952306803337
495,7.913743620718412
496,6.632558950504225
497,8.635882981886372
498,6.246971259469117
499,6.797663457986129
500,3.1242816789783223
501,5.0097524273161635
502,1.4123720364314118
503,2.9370543625869905
504,1.422598663737048
505,5.650290231948044
506,4.367084445091571
507,4.283797657539864
508,7.5075443049196275
509,4.815549425099427
510,3.7382169151236653
511,8.317551920864327
512,4.8604756940769445
513,8.322100215086738
514,3.985674920984461
515,6.4167622331677965
516,6.345894855353796
517,4.4109823950668
518,7.646917433198151
519,5.926623175340696
520,9.363245351094701
521,1.7298138375437633
522,6.530674627421047
523,4.9568282948513565
524,6.38718269252133
525,0.14569923522099848
526,3.066498314522738
527,6.3726365401611895
528,7.0499168316387975
529,0.945600806708824
530,0.5156890235634515
531,6.183081773570952
532,0.2767439425528817
533,7.4691607877044355
534,1.4700368555443255
535,6.207724796042802
536,4.374544542524786
537,9.343589825699297
538,7.746387826580802
539,7.954355640480583
540,7.5113594277027795
541,0.10114176074371373
542,8.62095226995632
543,7.288540095471809
544,6.810732423855779
545,4.347104847718423
546,3.3822272742965898
547,3.5027714554061875
548,2.796808486815637
549,5.245079368342827
550,1.2911470671086689
551,8.411388991729194
552,0.7180037746055945
553,0.04341085132357092
554,4.964472548106592
555,3.1330996725793914
556,3.129076234283997
557,0.49805435909013873
558,1.8342731024495107
559,3.1903661122445492
560,6.493191038258349
561,2.0409208069673515
562,0.241025017338532
563,8.850585807223053
564,2.788879552506015
565,4.215003750199676
566,4.564750663856863
567,0.474762845091552
568,4.454686363040304
569,5.690681002164297
570,0.03969751090556972
571,8.196191112895564
572,2.497540955738824
573,3.052572015460815
574,3.990580784149026
575,8.02992349386658
576,3.391755614253401
577,0.6574784646697596
578,9.906633010543638
579,0.3702779812118384
580,0.9899900629291891
581,3.7978193462546415
582,7.8078771725426215
583,3.592529560117521
584,7.390045365243356
585,3.191006122189697
586,1.3343708589429581
587,3.138985338738296
588,4.683864277159437
589,5.311799811746929
590,1.9591610504054313
591,5.790251971784307
592,7.226930003870013
593,5.457543471718375
594,3.7838494222693644
595,9.897877204091527
596,1.411643713501507
597,1.951750845500223
598,2.3838453703516818
599,5.285293399014273
600,8.420712772479067
601,6.271315666241735
602,2.4887494976998017
603,3.1101575874616527
604,4.294316305161848
605,8.571417228260685
606,5.013712263847202
607,8.368473165806162
608,4.112264725555202
609,5.759194463686069
610,2.8643386671098767
611,9.718554190210543
612,4.317144193554818
613,9.87442586639647
614,3.159015799463133
615,3.0552781148759935
616,9.512517300708069
617,9.5912846581836
618,8.812017199945995
619,2.670683768159318
620,5.379004615545046
621,5.484370293588702
622,1.885448617372899
623,3.2219665630209846
624,8.732373364290911
625,6.101446950334725
626,6.885826902756296
627,9.568960190018585
628,0.39722397975592405
629,0.6446041457020213
630,7.169060996054562
631,7.135257289605742
632,4.18947294956832
633,3.6218940542258906
634,3.8313029001421617
635,0.08571225597275967
636,6.280062769362985
637,7.488705384363026
638,5.381945633128916
639,6.330466379918828
640,5.008156973273285
641,4.864448940466447
642,6.141303441791463
643,6.93274110739612
644,1.2190752374889147
645,2.8760168640390695
646,7.892282826737841
647,3.120909209244933
648,9.94625803063065
649,2.7518229437504926
650,4.492207625374468
651,2.2200341270646207
652,4.357613001452096
653,3.7282943620469067
654,7.724670511691356
655,9.860293262360626
656,7.769602761642512
657,5.287174021928144
658,6.203641783077153
659,7.032833686862547
660,2.6138777307007635
661,9.042142119651126
662,5.428885267633056
663,1.3746808877719852
664,5.618857857951297
665,9.233165096995457
666,1.323192782146979
667,3.9554834641919854
668,5.058166027274168
669,3.7795416722299335
670,8.488598787577178
671,1.7148624189881767
672,7.293619182534457
673,7.743841023291456
674,0.05759668454285882
675,0.8303797052126427
676,9.811445475592471
677,4.615484321426125
678,4.626666706274118
679,5.298168997141323
680,0.3564733640101614
681,4.5571497774141045
682,4.890667972982605
683,8.2950215634471
684,8.535744813630822
685,2.170740274407902
686,4.971775764740487
687,8.101617182976263
688,7.540250005463545
689,6.64574239747835
690,6.187252721030552
691,7.1785739979164775
692,4.987941687968415
693,6.145815573082128
694,6.936653712440833
695,7.919399421292999
696,5.941315094360494
697,1.8364131765089564
698,5.307862540747486
699,2.9834656738507115
700,1.2229802222763575
701,7.2479252204476765
702,4.791828043621594
703,6.483356904303213
704,1.6542552503389596
705,3.5950725733493183
706,8.511458819310088
707,3.1535876981865387
708,0.6595403497702113
709,3.2253550450894144
710,3.5697026438280233
711,5.638297432096775
712,8.962996698542623
713,9.275143774790724
714,2.826363784413145
715,5.047297403132709
716,2.3776626888948615
717,7.857853463307651
718,5.557746977619295
719,5.254020078065475
720,2.1118181994440333
721,2.0130470744695694
722,9.686149900652616
723,2.0759804630854264
724,3.3943917042886493
725,5.337894320824862
726,9.142956940493484
727,6.259739943418532
728,2.4143521328640616
729,8.99638951135085
730,4.226616201951129
731,5.659622903652534
732,9.935444250880895
733,9.977012572987592
734,9.969480782806585
735,6.083639573703606
736,6.5249736019957165
737,6.950181123479733
738,9.282558443911043
739,7.60513517706722
740,3.311027205707867
741,0.31098491583143595
742,8.651666727487088
743,0.2926827078460603
744,0.9150622969481781
745,9.350073745349972
746,7.20022929289656
747,4.25279208031757
748,5.218200304251824
749,5.285560911091206
750,7.750833976252941
751,9.860923724838349
752,2.346849222313484
753,2.2359521765258283
754,0.8709096577316056
755,9.288515017332017
756,9.226447261117046
757,3.3511288880866132
758,9.335950444250528
759,4.230695541928467
760,8.96127356258469
761,0.0735224833747139
762,9.53178314706449
763,9.51559567784805
764,2.596011257978023
765,7.199840247196631
766,7.603975283688853
767,0.9903735252172308
768,2.4094136172793545
769,9.299230147497786
770,3.341867465228222
771,0.22258246666635118
772,7.246354309303602
773,5.30555821711837
774,9.658479586204535
775,8.833463885338391
776,0.28872332482505425
777,3.960372221307016
778,3.6413193883481543
779,5.3443935950544965
780,1.519973510257412
781,8.398634527950726
782,4.593692467093958
783,8.451211447104912
784,3.292999785228589
785,1.3288343652162127
786,7.059827544337214
787,5.6542321997032925
788,6.556588419865128
789,8.50214363046715
790,9.726736343184594
791,1.581251558839143
792,4.39327056611878
793,9.528345354732094
794,6.330919015505849
795,0.1426742384717039
796,0.23776995523447364
797,8.771642845108014
798,1.3525670663455769
799,2.6928493760872083
800,8.59658640916045
801,6.677187922576718
802,1.9709335776432524
803,6.576140541603115
804,8.793415374067674
805,8.805109144051249
806,0.1439109586497167
807,1.3445934046389085
808,9.529791740317593
809,5.3197605591282615
810,7.325129346870607
811,2.280691509526255
812,4.190125510853184
813,1.7524987985419105
814,8.456725730590392
815,1.964389905975218
816,7.575448236521835
817,2.7216048696272144
818,4.251307447309176
819,7.081943653518795
820,9.773798790894862
821,7.7441457487804986
822,8.99933029342859
823,5.939484503373108
824,2.462764289011732
825,5.999251680480164
826,2.792570538305885
827,4.399546389530502
828,5.759162564931146
829,0.6066058473825453
830,6.377546597322795
831,4.753928870180304
832,9.627975162456522
833,2.0607713950797937
834,6.635515162620203
835,0.049021856938854524
836,6.627590197847076
837,7.4089360655437755
838,7.054020353318991
839,1.9535474795115426
840,8.52160387026586
841,0.8778787942888611
842,0.09381649241073875
843,2.321504953257069
844,0.5292022667681751
845,0.07334282153614424
846,8.244082797744866
847,1.751767593746767
848,7.538289791297309
849,6.80096874752601
850,0.3445435318809431
851,0.7727770479442209
852,8.298751763740245
853,1.3191008376841695
854,4.365288639923736
855,1.9996720309935212
856,9.872892022614598
857,8.73026256481259
858,3.9123606648274754
859,3.5604668714014895
860,0.8487413584028136
861,6.386924478354409
862,4.616480398849854
863,8.436894507832344
864,7.207224517041065
865,3.906482190962517
866,4.882102791609624
867,3.165798329799725
868,1.8618012070628964
869,2.505415840223304
870,4.1874922370502805
871,7.1107780783343255
872,6.859682207791133
873,2.139248274853741
874,3.1354621442661723
875,9.074433192591714
876,4.748580365763779
877,2.296831036671314
878,5.121178962637652
879,3.6810673894603276
880,6.2233491801778476
881,8.18475498395754
882,3.7739197203700603
883,8.016575719485516
884,3.540802265007933
885,0.488644818681333
886,1.2123003511743358
887,2.060692143126006
888,9.982489128914212
889,4.752270181017716
890,7.477617421295238
891,9.834363821942937
892,8.38947006397453
893,9.607967933121525
894,9.510563071386834
895,9.234175348511672
896,8.201110624582718
897,8.660264989709352
898,6.130592497344462
899,2.2687865324246195
900,1.1815178591416942
901,6.660357244671306
902,4.6274943453200335
903,0.8148474860251242
904,2.9834776689933715
905,4.439984596976993
906,3.6077303621697556
907,4.9335215725556285
908,1.9639400432984655
909,7.731381375520929
910,1.6139082102237778
911,4.4439676823228975
912,9.366909645027066
913,3.865006153076751
914,0.2892274539994699
915,5.0639778130718724
916,4.184693754160814
917,6.133994256381361
918,1.7402096264329425
919,5.734510194757493
920,0.42678862114072125
921,9.649856842836025
922,4.8828184681525695
923,9.067162140141665
924,9.870453640453404
925,1.0536788279154186
926,7.106193881965211
927,5.967883955085239
928,3.977060848490479
929,7.946872049310727
930,1.1641285250027378
931,1.2765399562129154
932,5.974903781471337
933,4.153096235590844
934,6.748707978967578
935,8.615729683023329
936,7.838497648640717
937,0.16020638627958106
938,0.5010737627618145
939,1.4537825660471282
940,2.372629591601625
941,9.032523950025073
942,1.8925477942316116
943,1.2959544558583114
944,6.901064658411183
945,0.673638393161351
946,0.8299602367344816
947,2.4386751856409203
948,5.256296596092854
949,2.299185044845168
950,2.9380452524838194
951,3.3004467564374282
952,7.8412200154561065
953,3.0878338453757737
954,2.0256225721609344
955,1.1152220886073516
956,5.051576293854717
957,2.667731998962053
958,8.41076924538881
959,9.343679248039003
960,9.284512558945055
961,3.702740943306815
962,4.44479299388262
963,9.855494828366398
964,1.0057106877698951
965,9.0405666605432
966,4.7235201948436245
967,3.2587779504439407
968,5.965229266342565
969,5.27130331199802
970,5.474388855387607
971,2.935647625602531
972,1.868002763683978
973,8.08246171568639
974,6.597225381591762
975,7.75355056038806
976,1.0288116833460825
977,8.49532249284475
978,0.3027237676185579
979,5.966703841658062
980,4.284700054325573
981,6.706792544509589
982,6.908914291850894
983,1.9852229039740799
984,1.8182264452159325
985,5.558216438996112
986,8.892993659087695
987,6.800748048088537
988,9.0570735245581
989,3.824878026059051
990,5.035768773119393
991,6.207302931167373
992,9.979294753774735
993,7.423477024675793
994,0.06068307521793548
995,6.481422887621036
996,1.1585160640910108
997,6.116593591214685
998,4.379347927595839
999,8.696924177837491
1000,4.625868587813297
1001,2.079418655078451
1002,6.724232682068925
1003,5.73382056667908
1004,7.605267296113233
1005,4.658361453808358
1006,2.4306641421244835
1007,6.702163227262457
1008,8.768239914074048
1009,8.211463039665576
1010,1.5551667806362102
1011,4.109526821998205
1012,6.990772731409663
1013,8.54463983877234
1014,2.707966054734693
1015,7.135335502255855
1016,0.9044728196031604
1017,9.86697813827078
1018,2.6646525010989572
1019,1.3949553639222556
1020,2.7166487431394226
1021,2.794725292217861
1022,6.269207165787117
1023,7.285603687885191
1024,8.915073325501897
1025,9.958799387237372
1026,9.241822995899312
1027,7.407689223354334
1028,0.464053573053993
1029,5.299509992381727
1030,5.293684790657895
1031,3.7257105021805015
1032,0.17745629251284423
1033,5.212549978707466
1034,1.3381517384631092
1035,6.323275595866443
1036,1.4118768963493578
1037,1.603735124180612
1038,9.251593913397205
1039,3.8961262653926254
1040,0.9321158884193259
1041,3.9183345925062643
1042,2.103258597275431
1043,9.968826286099633
1044,0.2951362171613836
1045,9.750695609674358
1046,8.770163882786719
1047,4.645320823678325
1048,4.048280286046456
1049,9.354893654923343
1050,1.2924460276598704
1051,0.9194649093996388
1052,4.4112413725794
1053,6.042926393995534
1054,4.587427509901421
1055,9.485524094311234
1056,7.025187642394925
1057,8.84381292905881
1058,5.545818249306322
1059,9.928554111570367
1060,3.496200103915743
1061,5.7514881090325165
1062,4.588514485216084
1063,9.828064584516145
1064,6.73354751743703
1065,7.686095545848305
1066,3.7268817387444764
1067,0.4747151054983356
1068,1.1112273478753976
1069,2.745299317980585
1070,6.759018431657875
1071,1.6033336838508527
1072,0.34637366709764583
1073,7.768328370356283
1074,1.7817400488229485
1075,3.879509020502195
1076,9.503349716189991
1077,3.4001695318682423
1078,4.519797353690028
1079,5.512393641241605
1080,0.4666846851908024
1081,0.8522535055477887
1082,5.713117853019078
1083,3.016213142069235
1084,3.768524501571936
1085,4.016830649656958
1086,6.893954939414383
1087,8.406439915112845
1088,7.30393858441446
1089,1.4582297611115969
1090,8.05812134120435
1091,7.71680810887028
1092,2.30857499036638
1093,6.776749429917998
1094,0.6681471654237914
1095,0.16274088551268773
1096,7.223821246604932
1097,7.541331170797909
1098,1.3756363167272334
1099,8.162232340691611
1100,4.423744283532506
1101,4.530978565345984
1102,8.78131832986771
1103,1.2587077151017612
1104,9.70065358099472
1105,4.854279023184047
1106,9.258790617265634
1107,6.76486935462373
1108,9.314578275930552
1109,8.643887541606622
1110,6.282470903518675
1111,3.8329905928881782
1112,2.703839202237206
1113,6.138171229671179
1114,9.277589581477812
1115,5.072921307720758
1116,3.2615078261788977
1117,9.760259166836663
1118,4.584602960960139
1119,6.8086885245405835
1120,9.962349737436607
1121,3.8412509289194485
1122,1.5798481674877907
1123,2.872771732515748
1124,7.846308361635689
1125,4.446614082837742
1126,5.181974472660982
1127,3.4933834177087855
1128,9.253722783536476
1129,1.9203132417900803
1130,7.009212870051476
1131,4.327929537894795
1132,6.245701891704606
1133,2.500109059753568
1134,8.530282904688036
1135,8.285428452812255
1136,9.827704950414093
1137,5.586343328764896
1138,4.7228703223916755
1139,3.0016746758507518
1140,2.986045882855227
1141,6.436383851104983
1142,8.476061075095663
1143,9.043429211745217
1144,2.6928328363724
1145,1.2297695598043379
1146,1.9421554033986232
1147,5.161399277828274
1148,3.311162502985571
1149,0.7467942924076698
1150,7.496214409666548
1151,2.1245854747741957
1152,4.615118700653148
1153,6.115771605199849
1154,6.793948644001802
1155,8.741997548651469
1156,9.428699032142571
1157,6.491218610836507
1158,8.103252160985438
1159,8.468159433435886
1160,1.8368087555116608
1161,8.488189767109734
1162,4.875879725602855
1163,8.265209281406953
1164,7.853277005314022
1165,5.064569439396753
1166,8.779320752924672
1167,7.412660384463564
1168,4.306440040879344
1169,5.982214723672193
1170,5.979789369049524
1171,0.8505462444745759
1172,7.8481197125265805
1173,0.24112755880711711
1174,7.552920404243936
1175,4.4636816113027935
1176,5.733914420069116
1177,5.312496153233454
1178,6.871630530756808
1179,5.094568175081806
1180,0.48034582132519876
1181,6.15576118088605
1182,3.9933671669314452
1183,4.192200203045947
1184,5.528566755453145
1185,1.7590127806484535
1186,6.0744371852541
1187,1.3323714423022381
1188,6.398541022856411
1189,8.72686974751317
1190,0.35363278953114086
1191,3.202594247627064
1192,9.122087126723935
1193,9.092541709888792
1194,9.954934440987206
1195,2.6213766917440564
1196,9.26506571159844
1197,4.7981136097788815
1198,2.9210097434101243
1199,0.007309505303558783
1200,0.3115724057653879
1201,2.100890791826988
1202,4.347101715457697
1203,6.421542082334508
1204,3.591011318866788
1205,9.026101494173403
1206,3.857544404165311
1207,8.95402120021651
1208,2.274313167070565
1209,6.790046338956412
1210,7.462007703508928
1211,0.8745887007543429
1212,3.889417039846601
1213,8.546706605433119
1214,7.294543653285795
1215,7.6914867696678595
1216,8.695857447174935
1217,4.142133536842313
1218,9.668656179114901
1219,0.7565899566736511
1220,2.947335498533825
1221,6.497947336491392
1222,7.840362491751439
1223,5.552618651583762
1224,7.814311211021653
1225,7.260493045394377
1226,4.839694301586789
1227,8.096540164196186
1228,6.9083250289319285
1229,6.336452197143939
1230,3.3804569034251406
1231,3.5236774920839817
1232,7.544844961141955
1233,3.5593277147701263
1234,3.5114334978047346
1235,5.122740181601735
1236,4.0145557879385105
1237,0.7684029605335962
1238,6.2146775345516625
1239,1.839236474520436
1240,4.499606200104732
1241,5.354785707147029
1242,1.819101727712663
1243,6.614733446781099
1244,4.401636310851628
1245,4.88616952566783
1246,2.629803007357175
1247,6.649968926581091
1248,5.951951603005296
1249,0.14322874590296797
1250,7.579555680474374
1251,8.812305046551852
1252,5.8079459596539715
1253,2.0155787808473544
1254,6.5292288793637745
1255,7.545488493345336
1256,6.824467462074835
1257,4.713439631211185
1258,5.852636069524618
1259,2.7824682969887182
1260,4.701612426678432
1261,2.3904258558217095
1262,7.7038031448178765
1263,0.737987541836258
1264,7.139276118154677
1265,9.00044177094041
1266,2.241040412305062
1267,1.1237655521073497
1268,3.7184833017861907
1269,8.134307063576845
1270,3.825497470812438
1271,5.218352521209352
1272,4.621544333735569
1273,2.861535365587451
1274,9.627784280420418
1275,9.95242700488107
1276,1.1120804459620615
1277,5.790833170988789
1278,2.776375984862429
1279,5.462348101434959
1280,5.322033592982188
1281,6.730670618736342
1282,4.881888680041669
1283,1.3608488830386822
1284,9.472460543822743
1285,9.241590104675058
1286,4.99411497783772
1287,6.502098452455817
1288,7.294722509644325
1289,1.5447169696021612
1290,9.403886078236157
1291,9.693816994044859
1292,7.364410301750982
1293,7.152656468923377
1294,7.331826614060761
1295,0.7745458815109652
1296,7.360952826564966
1297,8.396415107365728
1298,7.388307759395888
1299,7.697757905233868
1300,1.076883707889068
1301,4.195150426570847
1302,3.9888841438223577
1303,4.802413783071503
1304,2.881236461952698
1305,4.429535007779782
1306,1.8008670297632323
1307,1.0302159998063243
1308,3.0602372597733307
1309,2.6931074332475236
1310,8.804905427198465
1311,6.315948059343541
1312,8.385617605598771
1313,1.8040309239135655
1314,4.897141042132457
1315,8.59954365799305
1316,7.27189078849097
1317,2.8501922073521113
1318,9.27725078084327
1319,1.993584920275795
1320,3.5549121530556294
1321,7.39299921409891
